OCID,CONTRACT_TITLE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,,,CONTRACT_AMOUNT,CONTRACT_CURRENCY
ocds-0ud2q6-18576010-081-09,Rehabilitaciýn de los variadores de velocidad VFD-2 de bomba ebuladoras GA-3101 y GA-3102 de la planta H.D.R. de la refinerýa Miguel Hidalgo en Tula Hgo.,limited,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,1269992.48,MXN
ocds-0ud2q6-18576011-030-09,Adaptaciýn y configuraciýn,open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,5202153.87,MXN
ocds-0ud2q6-18576012-066-09,Maquinaria y equipo (servicio de mantenimiento y reparación),direct,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,16729051.75,MXN
ocds-0ud2q6-18576009-082-09,Apartarrayos,open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,38400.84,MXN
ocds-0ud2q6-18576010-054-09,"Modernizaciýn del sistema de control Simatic S5 de las subestaciones de la refineria ""Miguel Hidalgo"", Etapa 1 a la nueva tecnologýa de control Siemens Power Plant Automation SPPA-T3000",open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,648952.2,MXN
ocds-0ud2q6-18576010-057-09,"Modernizaciýn del Sistema de Control de la Caldera CB-4 de tecnologýa Teleperm Mea a la nueva tecnologýa de control Siemens Power Plant Automation SPPA-T3000 de la refinerýa ""Miguel Hidalgo""",open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,531373.82,MXN
ocds-0ud2q6-18576011-079-10,Relevador de proteccion,direct,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,254273.1,MXN
ocds-0ud2q6-18576014-009-10,SERVICIO DE INTEGRACION DE SEýALES DEL CONTROL DE VELOCIDAD DE TURBOGENERADOR NO. 1 AL SISTEMA DE CONTROL OPERACIONAL AVANZADO (SCOA) TELEPERM ME MARCA SIEMENS DE LA PLANTA DE FUERZA I DE LA REFINERI,open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,1901765.9,MXN
ocds-0ud2q6-18576175-005-10,Relevador SIEMENS 7UM62,direct,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,37000,MXN
ocds-0ud2q6-18576173-014-08,"RESTAURACION DEL SISTEMA ELECTRICO DE LA SUBESTACION 38A, INCLUYE: DESMONTAJE, SUMINISTRO, INSTALACION Y PRUEBAS DE TABLEROS ELECTRICOS DE DISTRIBUCION EN 2.4 KV Y 480 VOLTS, ASI COMO EL CAMBIO DE TRANSFORMADORES PARA ALIMENTACION DE ALUMBRADO DE LA PLANTA CATALITICA NO. 2 FCC DE LA REFINERIA ING. ANTONIO M. AMOR.",open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,16493983,MXN
ocds-0ud2q6-18576009-061-08,ADQUISICION DE CARGADOR DE BATERIAS Y MOTOR ELECTRICO 600 H.P.,open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,734032.82,MXN
ocds-0ud2q6-18576009-026-10,TABLEROS ELECTRICOS DE MEDIANA TENSION S.E. 42 (CCM-42-1). A PRECIO FIJO,open,PEMEX REFINACIÓN,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,7533938.86,MXN
ocds-0ud2q6-18576010-053-09,"Modernizaciýn de sistema de control,visualizaciýn y operaciýn HMI de turbogenerador TG-2 de tecnologýa Teleperm a SPPA T3000 del SCOA del ýrea de fuerza de la Refinerýa Miguel Hidalgo",open,PEMEX REFINACIÓN,"SIEMENS, S.A. DE C.V.",,,459128.2,MXN
ocds-0ud2q6-18576011-052-09,Adquisición de bombas centrífugas y dosificadoras.,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,592626,MXN
ocds-0ud2q6-18576007-082-09,2 Piezas bombas centrifuga,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,1026626,MXN
ocds-0ud2q6-18576009-070-10,"BOMBA CENTRIFUGA HORIZONTAL, A PRECIO FIJO.",open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,233313,MXN
ocds-0ud2q6-18576013-195-10,BOMBA CENTRIFUGA MARCA BIMSA,direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,635313,MXN
ocds-0ud2q6-18576009-010-10,Anillo,direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,270804,MXN
ocds-0ud2q6-18576009-108-07,BOMBA CENTRIFUGA VERTICAL PARA AZUFRE,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,1253252,MXN
ocds-0ud2q6-18576008-155-09,"REPARACIýN GENERAL DE LA BOMBA DE CONDENSADO BA-704 A DE LA PLANTA PRIMARIA I DE LA REF. ING. ANTONIO DOVALý JAIME "", DE SALINA CRUZ, OAX.",direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,99313,MXN
ocds-0ud2q6-18576007-156-08,Bombas centrifugas,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,1197252,MXN
ocds-0ud2q6-18576012-088-09,Maquinaria y equipo (servicio de mantenimiento y reparación),direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,549758,MXN
ocds-0ud2q6-18576007-212-09,Bomba centrífuga,limited,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,420226,MXN
ocds-0ud2q6-18576007-187-09,Refacciones para bomba,direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,288526,MXN
ocds-0ud2q6-18576007-190-09,Bomba centrífuga,direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,253313,MXN
ocds-0ud2q6-18576011-088-08,Adquisiciýn de turbobomba y výlvula automýtica.,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,723313,MXN
ocds-0ud2q6-18576009-060-07,Bombas centrifugas vertical.,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,537939,MXN
ocds-0ud2q6-18576175-018-09,ANILLO BIMSA No BY93508K,direct,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,484856,MXN
ocds-0ud2q6-18576005-052-08,BOMBAS CENTRIFUGAS,open,PEMEX REFINACIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,906626,MXN
ocds-0ud2q6-18576011-062-09,Adquisiciýn de dos turbinas de vapor.,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,2664511.1,MXN
ocds-0ud2q6-18576009-055-10,"REFACCIONES PARA BOMBA UNION, A PRECIO FIJO FIJO.",open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,35283048.15,MXN
ocds-0ud2q6-18576009-039-10,REFACCIONES PARA TURBINA,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1864638.45,MXN
ocds-0ud2q6-18576013-555-10,Bomba centrífuga,limited,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,373378.65,MXN
ocds-0ud2q6-18576013-554-10,Bomba reciprocantes,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,167160.13,MXN
ocds-0ud2q6-18576013-572-10,BOMBA CENTRIFUGA,limited,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,476412.05,MXN
ocds-0ud2q6-18576003-176-10,INDUCTOR,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,52566.65,MXN
ocds-0ud2q6-18576003-109-10,ENSAMBLE,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1890731.72,MXN
ocds-0ud2q6-18576013-019-08,"BOMBAS CENTRIFUGAS VERTICALES COMPLETAS PARA LA REFINERIA FRANCISCO I. MADERO, A PRECIO FIJO.",open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,2280276,MXN
ocds-0ud2q6-18576009-002-08,REFACCIONES PARA BOMBAS DE LA MARCA UNION PUMP,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,670359.54,MXN
ocds-0ud2q6-18576003-072-10,CAJA,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1164268.35,MXN
ocds-0ud2q6-18576009-026-10,Anillo,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,27690,MXN
ocds-0ud2q6-18576014-014-10,"REHABILITACION MAYOR DE BOMBA CENTRIFUGA 090-901-P-2A, MARCA SUNDYNE MODELO LMV-311, NO. DE SERIE 99418445 DE LA PLANTA U-901, DE LA REFINERIA FRANCISCO I. MADERO",direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,330240.5,MXN
ocds-0ud2q6-18576013-449-09,Anillo O SUNDYNE No 14-040UA,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,652017.4,MXN
ocds-0ud2q6-18576013-368-09,BOMBA OTRO TIPO,limited,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,432169.72,MXN
ocds-0ud2q6-18576013-008-08,BOMBA CENTRIFUGA HORIZONTAL,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,420590.88,MXN
ocds-0ud2q6-18576013-261-09,BOMBA DOSIFICADORA DE DIAFRAGMA,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,155242.86,MXN
ocds-0ud2q6-18576013-266-09,Anillo O SUNDYNE No 14-087UC,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,636805.08,MXN
ocds-0ud2q6-18576005-064-07,BOMBA DE DESPLAZAMIENTO POSITIVO TIPO RECIPROCANTE,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,16371873.48,MXN
ocds-0ud2q6-18576005-069-07,BOMBAS VERTICALES CENTRIFUGAS Y BOMBAS DE DESPLAZAMIENTO POSITIVO,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,3206749.32,MXN
ocds-0ud2q6-18576003-167-09,BOMBA,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1650066.21,MXN
ocds-0ud2q6-18576013-116-09,REFACC. TURBINA C-102A-B,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,857874.85,MXN
ocds-0ud2q6-18576003-095-09,INDUCTOR,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,106545.13,MXN
ocds-0ud2q6-18576011-006-08,Adquisiciýn de soplador centrýfugo.,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,376660.32,MXN
ocds-0ud2q6-18576013-073-09,REFACCIONAMIENTO P BOMBA SUNDYNE,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1361436.88,MXN
ocds-0ud2q6-18576013-080-09,BOMBA CENTRIFUGA NIKKISO,limited,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,559792.64,MXN
ocds-0ud2q6-18576175-040-09,Turbinas,direct,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,66140,MXN
ocds-0ud2q6-18576003-011-09,BOMBA DOSIFICADORA,open,PEMEX REFINACIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,378747.07,MXN
ocds-0ud2q6-18578010-024-07,Gases Industriales.,open,PEMEX PETROQUÍMICA,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,34916124.35,MXN
ocds-0ud2q6-18578017-001-10,"GASES INDUSTRIALES PARA LOS AÑOS 2010, 2011, 2012 Y 2013 QUE CONSISTEN EN:_x000D_ OXIGENO USO INDUSTRIAL PUREZA MINIMA 99.5%; ACETILENO USO INDUSTRIAL GRADO B PUREZA MINIMA 98%; ARGON USO INDUSTRIAL TIPO I GRADO B PUREZA MINIMA 99.96%; NITROGENO ALTA PUREZA 99.995%",open,PEMEX PETROQUÍMICA,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,898275,MXN
ocds-0ud2q6-18578019-021-10,Rehabilitación a punto cero de turninas de vapor ST-1 y ST1-2 de los compresores de aire CP!-A y CP1-2 de la planta de Oxigeno del Complejo Petroquimico Morelos,direct,PEMEX PETROQUÍMICA,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,23155384.2,MXN
ocds-0ud2q6-18578010-129-09,"SERVICIO DE DESMONTAJE, INSPECCION, MANTENIMIENTO, PRUEBAS Y MONTAJE A VALVULAS DE RELEVO DE PRESION DE LAS PLANTAS BTX, FEA Y T.A DEL C.P. CANGREJERA.",direct,PEMEX PETROQUÍMICA,"CORPORACIÓN CONSTRUCTORA AZTECA, S.A. DE C.V.",,,11233454,MXN
ocds-0ud2q6-18578011-061-09,SERVICIO DE MANTENIMIENTO CALIBRACION Y PRUEBA DE VALVULAS DE RELEVO,limited,PEMEX PETROQUÍMICA,"CORPORACIÓN CONSTRUCTORA AZTECA, S.A. DE C.V.",,,2300000,MXN
ocds-0ud2q6-18578019-078-09,Motobomba (autocebante),limited,PEMEX PETROQUÍMICA,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,1228008.89,MXN
ocds-0ud2q6-18577007-152-09,VALVULA MANUAL DE DILUVIO TIPO GLOBO,limited,PEMEX GAS Y PETROQUÍMICA BÁSICA,"BERMAD MEXICO, S.A. DE C.V.",,,276195.48,MXN
ocds-0ud2q6-18577007-019-07,"Licitaciýn Pýblica Internacional bajo la cobertura de los Tratados de Libre Comercio suscritos por los Estados Unidos Mexicanos No. 18577007-019-07, en la modalidad de contrato a precio fijo, para la adquisiciýn de bienes consistentes en ""Gases diversos"", para los Complejos Procesadores de Gas ýrea Coatzacoalcos, Poza Rica, Nuevo Pemex, La Venta y Reynosa, Gerencia de Sistemas de Control y Monitoreo Automatico de Ductos. Asý como para las Terminales de Distribuciýn de Gas Licuado Ciudad Juýrez y Abasolo.",open,PEMEX GAS Y PETROQUÍMICA BÁSICA,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,2904504,MXN
ocds-0ud2q6-18577007-006-08,"Licitaciýn Pýblica Nacional, bajo la reserva permanente de los Tratados de Libre Comercio TLCAN, TLCBOL, TLCCR, TLCNIC, TLCG3, TLCIS, TLCUE y TLCAELC, y bajo la reserva transitoria del Tratado de Libre comercio TLCJP, Nýmero: 18577007-006-08; para la adquisiciýn de gases de arrastre, bajo la modalidad de contrato abierto, sujeto a ajuste de precios.",open,PEMEX GAS Y PETROQUÍMICA BÁSICA,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,6952449,MXN
ocds-0ud2q6-18577001-009-09,Gases industriales y de analizadores.,open,PEMEX GAS Y PETROQUÍMICA BÁSICA,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,2990949,MXN
ocds-0ud2q6-18577001-033-08,"Gases industriales (acetileno, oxýgeno, helio, nitrýgeno, biýxido de carbono) y gases de calibraciýn.",open,PEMEX GAS Y PETROQUÍMICA BÁSICA,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,1582601.5,MXN
ocds-0ud2q6-18577007-118-09,REFACCIONES PARA TURBINA,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,SIEMENS AG C/O SIEMENS ENERGY & AUTOMATION INC.,,,144379836.5,MXN
ocds-0ud2q6-18577007-101-09,ACOPLAMIENTO,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,SIEMENS AG C/O SIEMENS ENERGY & AUTOMATION INC.,,,4390383.08,MXN
ocds-0ud2q6-18577011-107-09,MODULO DE CPU 948,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,982346,MXN
ocds-0ud2q6-18577011-292-10,INTERFASE DE COMUNICACION,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,83150,MXN
ocds-0ud2q6-18577011-150-10,fuente,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,142900,MXN
ocds-0ud2q6-18577008-008-08,"Diseýo, Suministro, Instalacion, Puesta en Operacion y Capacitacion de Sistema Electrico para Centro de Control de Motores para el Complejo Procesador de Gas Poza Rica,",open,PEMEX GAS Y PETROQUÍMICA BÁSICA,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,2171836.61,MXN
ocds-0ud2q6-18577001-003-08,Bombas centrýfugas horizontales,open,PEMEX GAS Y PETROQUÍMICA BÁSICA,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,604626,MXN
ocds-0ud2q6-18577007-063-10,VALVULA DE RELEVO,limited,PEMEX GAS Y PETROQUÍMICA BÁSICA,"CORPORACIÓN CONSTRUCTORA AZTECA, S.A. DE C.V.",,,14587311.55,MXN
ocds-0ud2q6-18577011-307-10,ARANDELA,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,245226.62,MXN
ocds-0ud2q6-18577011-308-10,BOMBA DE LUBRICACION,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,522853.59,MXN
ocds-0ud2q6-18577011-024-10,ARANDELA,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,335766.67,MXN
ocds-0ud2q6-18577011-025-10,MANGA,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,48868.88,MXN
ocds-0ud2q6-18577011-026-10,"ANILLO ""O""",direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1196014.77,MXN
ocds-0ud2q6-18577011-267-09,"ANILLO ""O""",direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,209546.47,MXN
ocds-0ud2q6-18577011-257-09,BOMBA CENTRIFUGA VERTICAL,direct,PEMEX GAS Y PETROQUÍMICA BÁSICA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,497640.94,MXN
ocds-0ud2q6-18575026-084-09,"ADQUISICIÓN DE REFACCIONES PARA VÁLVULAS, MARCA BERMAD, MEDIANTE CONTRATO ABIERTO",direct,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"BERMAD MEXICO, S.A. DE C.V.",,,42578610,MXN
ocds-0ud2q6-18575107-055-08,"Adquisicion de oxigeno industrial y nitrogeno, mediante pedido abierto.",open,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,13320000,MXN
ocds-0ud2q6-18575108-020-08,Reducciýn de los Niveles de Explosividad de los Drenajes de Purga de la CB-1 Y CB-2 en la TMDB,open,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"TURBOMEX REFACCIONES, MANTENIMIENTO Y SEGURIDAD INDUSTRIAL, S.A. DE C.V.",,,13095972.88,MXN
ocds-0ud2q6-18575108-021-08,"Construcciýn de drenaje aceitoso en la casa de bombas 4T, de la TMDB",open,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"TURBOMEX REFACCIONES, MANTENIMIENTO Y SEGURIDAD INDUSTRIAL, S.A. DE C.V.",,,7125889.84,MXN
ocds-0ud2q6-18575108-038-07,INTERCONEXIONES PARA LA MEZCLA DE CRUDO Y VERSATILIDAD OPERATIVA EN EL AREA DE TRAMPAS NORTE DE LA TMDB.,open,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"TURBOMEX REFACCIONES, MANTENIMIENTO Y SEGURIDAD INDUSTRIAL, S.A. DE C.V.",,,32451157.48,MXN
ocds-0ud2q6-18575044-046-10,KIT REFACCIONES MANTTO DE BOMBA,direct,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"BOMBAS INTERNACIONALES MEXICANAS, S.A. DE C.V.",,,10111834.08,MXN
ocds-0ud2q6-18575055-020-10,ANTENA TIPO PANEL DE 2.4 A 2.5 MHZ,open,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"CORPORACIÓN CONSTRUCTORA AZTECA, S.A. DE C.V.",,,4815770,MXN
ocds-0ud2q6-18575055-004-09,"Medidor de flujo, Mca. Mc. Crometer, Mod. V-CONE",open,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"CORPORACIÓN CONSTRUCTORA AZTECA, S.A. DE C.V.",,,13772138.64,MXN
ocds-0ud2q6-18575026-064-10,BIELA 112,direct,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,3449072.24,MXN
ocds-0ud2q6-18575026-015-09,"ANILLO ""0"" SELLO DEL CUERPO",limited,PEMEX EXPLORACIÓN Y PRODUCCIÓN,"FLUIDOS TECNICOS, S.A. DE C.V.",,,1243391.48,MXN
ocds-0ud2q6-53113002-008-09,"Suministro de 10,000 medidores para agua potable",open,"ORGANISMO INTERMUN. MET. DE AGUA POT, ALCANT. SANEAM. Y SERVS. CONEXOS DE LOS MPIOS. DE CERRO SAN PEDRO, SAN LUIS POTOSÍ, SOLEDAD DE GRACIANO SÁNCHEZ","BERMAD MEXICO, S.A. DE C.V.",,,34297.5,MXN
ocds-0ud2q6-LA-919043975-E2-2017,SADM-GCS-COF-002/2017-B,open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","BERMAD MEXICO, S.A. DE C.V.",,,3266833.36,MXN
ocds-0ud2q6-LO-919043988-N117-2011,SADM-FONDEN-RIO-014-2011-C,open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,6621041,MXN
ocds-0ud2q6-LO-919043988-N118-2011,SADM-FONDEN-RIO-015-2011-C,open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,11067403,MXN
ocds-0ud2q6-LO-919043988-N38-2012,"N38 Construccion de Alimentador, Rehabilitacion de obra civil",open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,31001420.66,MXN
ocds-0ud2q6-LO-919043988-N2-2012,SADM-FONDEN-RIO-010-2012-C,open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,13332879,MXN
ocds-0ud2q6-LO-919043988-N1-2012,SADM-FONDEN-RIO-001-2012-C,open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,12900935.61,MXN
ocds-0ud2q6-LO-919043988-N11-2015,LO-N11-15 (PRODDER) CONSTRUCCION DE OBRA CIVIL PARA UNA PLANTA DE SECADO TERMICO,open,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D.","DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,69506247.97,MXN
ocds-0ud2q6-EO-919009986-N125-2011,"REHABILITACIÓN DE PUENTES EXISTENTES EN AVE. GONZALITOS Y RÍO SANTA CATARINA, MONTERREY, NUEVO LEÓN",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,13542568.65,MXN
ocds-0ud2q6-EO-919009986-N186-2012,"CONSTRUCCIÓN CIMENTACIÓN Y ESTACIONAMIENTO EN LA MANZANA UBICADA EN AVE. MADERO, AVE. GONZALITOS, MUTUALISMO Y DR. AGUIRRE PEQUEÑO EN MONTERREY, NUEVO LEÓN",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,163645869.5,MXN
ocds-0ud2q6-LO-919009986-N38-2012,"CONSTRUCCIÓN DEL LADO PONIENTE DEL PUENTE ZARAGOZA EJE NORTE EN MONTERREY, N.L.",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,44913560.8,MXN
ocds-0ud2q6-EO-919009986-N42-2013,"CONSTRUCCIÓN DE ESTRUCTURAS DE CONCRETO PARA HOSPITAL DE ALTA ESPECIALIZACIÓN, EN LA MANZANA UBICADA EN AVE. MADERO, AVE. GONZALITOS, MUTUALISMO Y DR. AGUIRRE PEQUEÑO EN MONTERREY, NUEVO LEÓN",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,171057141.2,MXN
ocds-0ud2q6-LO-919009986-N511-2012,"OBRAS COMPLEMENTARIAS PARA LA PROTECCIÓN DEL PUENTE UBICADO EN AVE. MORONES PRIETO Y AVE. CORREGIDORA, SOBRE RÍO SANTA CATARINA EN SAN PEDRO GARZA GARCÍA, NUEVO LEÓN (ACCIÓN 403)",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,23249408.68,MXN
ocds-0ud2q6-LO-919009986-N19-2014,"ALBAÑILERÌA Y ACABADOS EN EDIFICIO UBICADO EN LA MANZANA DE AVE. MADERO, AVE. GONZALITOS, MUTUALISMO Y DR. AGUIRRE PEQUEÑO EN MONTERREY, NUEVO LEÓN.",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,272849809.4,MXN
ocds-0ud2q6-LO-919009986-N50-2014,Instalaciones para Hospital de Alta Especialidad y Medicina Avanzada LO-N50-14,open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,424609559.7,MXN
ocds-0ud2q6-LO-919009986-N25-2015,"Planta de emerg. para Ed. en Madero, Ave. Gonzalitos, Mutualismo, Dr. Aguirre",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,3315418.53,MXN
ocds-0ud2q6-LO-919009986-N26-2015,"Elevadores para ed. en Madero, Gonzalitos, Mutualismo y Dr. Aguirre P",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,6623937.34,MXN
ocds-0ud2q6-LO-919009986-N28-2015,"Obra exterior para edificio en Madero, Gonzalitos, Mutualismo y Dr. Aguirre P.",open,NL-Secretaría de Infraestructura,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,6666159.25,MXN
